net_load,renewables,renewables_to_load_ratio,load.load
19528.5,8939.75,0.353794528,25314.33333
24463.33333,6079.416667,0.228581202,26628.66667
26411.25,5640.833333,0.203119954,27770.58333
26101.58333,6134.166667,0.223814278,27409.5
25430.16667,6316,0.235643484,26804.08333
24729.25,5967.166667,0.228989895,26059.83333
23812.16667,5791.666667,0.230166504,25162.58333
22551,5305.75,0.222958688,23789.5
21211.83333,4677.25,0.208754993,22406.16667
20456.33333,4436.916667,0.204693239,21678.08333
19779.16667,4321.416667,0.206653686,20912.5
19310.5,3927.25,0.193273275,20319.66667
19102.33333,3899.416667,0.193925345,20107.33333
19774.91667,3684.75,0.179588182,20522.16667
21007.16667,3617.166667,0.16708678,21647.75
22498.16667,4119.333333,0.176637306,23297.83333
19106.25,8092.916667,0.338723002,23914.33333
14001.75,12178.08333,0.519009763,23465.25
10205.58333,14546.66667,0.647216848,22490.41667
8735.25,15299.41667,0.698655897,21899.25
8579,15429.16667,0.710871955,21704.58333
9313.583333,15227.33333,0.68201409,22331.75
11237,14682.08333,0.626181963,23452.08333
13733.91667,13708.66667,0.555703786,24686.25
19723,9686.916667,0.379688341,25557.58333
25396.16667,5871.833333,0.220433679,26677.33333
27049.58333,5301.583333,0.19141642,27697
26375.16667,5532.416667,0.204439575,27060.83333
25747.33333,5465.666667,0.208254347,26246.16667
24852.75,5601.416667,0.219557126,25516.08333
23858.33333,5646.5,0.227562624,24815.16667
22895.25,5241.5,0.220360557,23782
21657.25,4722.083333,0.209731588,22511.58333
20801.33333,4467.833333,0.205484914,21741.5
20012,4461.833333,0.213263537,20927.25
19114.5,4493.5,0.221538737,20287.66667
18684.33333,4514.083333,0.225473473,20018.5
18876.33333,4091.75,0.20463575,19995.58333
19128.83333,4138.5,0.20349926,20336.25
19627.08333,4822.5,0.22975371,20984.58333
16285.33333,7946,0.379452455,20955.5
12007,11897.83333,0.564444216,21067.75
11097.91667,13117.16667,0.606231298,21635.83333
9960.916667,14176.83333,0.65495655,21647.91667
8380.166667,15743.66667,0.729078575,21594.41667
7348.5,16394.5,0.77308034,21208.08333
8112,16079.25,0.742211787,21665.66667
9524.916667,15202.16667,0.688055495,22102.16667
14038.83333,12406.58333,0.539246597,23052.25
20729.5,7806.75,0.321707691,24319
22751.83333,7121.75,0.278278576,25593.66667
21920,7832.916667,0.312100329,25101.91667
21129.83333,7964.833333,0.323590916,24614.91667
20739.66667,7832.166667,0.32388992,24182.08333
19613.33333,8355.083333,0.35283742,23686.58333
18072.08333,8369,0.369655153,22643.25
16598.08333,8408.166667,0.390330565,21546.08333
15807.75,8603.583333,0.413108696,20825.16667
15326.25,8004.75,0.397314123,20148.08333
14475.75,8195,0.416339498,19683.08333
14663.16667,7780.75,0.399959532,19453.41667
15549.91667,6727,0.349432543,19250.75
16492.25,6170,0.315831268,19538.83333
16968.5,6330.166667,0.31603875,20029
12228.33333,10529.58333,0.531741241,19841.33333
5593.25,15806.41667,0.828826535,19082.41667
3255.333333,16776.66667,0.934664235,17959.75
2043.916667,16958.91667,1.001633436,16935.75
1805.833333,16794.16667,1.013440291,16571.91667
2270.166667,16408.5,0.985459905,16651.33333
3243.5,16274.33333,0.942988941,17268.91667
5317.25,15702.91667,0.842158485,18657.75
9155.25,14854.91667,0.711648548,20987.25
18175.75,9522.5,0.404124423,23660.41667
20953,8635.333333,0.340319372,25370.25
20730.83333,9040.166667,0.356453756,25361.5
20287.58333,9141.083333,0.366052389,24973.75
19750.08333,9148.666667,0.373570554,24488.5
19567.25,8604.916667,0.359195368,23956.16667
18697.66667,7866.083333,0.344329578,22841
18058.83333,7105.416667,0.327754609,21670.91667
17943.66667,6309.75,0.299307769,21081.5
17494.83333,6064.5,0.295317015,20534.83333
17202.58333,5912.25,0.293101704,20171.33333
17074.41667,5912.083333,0.294764389,20057
17745.58333,5883,0.2876476,20455.83333
19234.33333,6024.75,0.277103693,21745.25
20815.75,6273.833333,0.267371261,23456.41667
16801.66667,10767.25,0.451889923,23876.5
8907.916667,16262.33333,0.71853982,22667.33333
5727.666667,17717.58333,0.825921324,21458.83333
4576.083333,17724.25,0.861672341,20570.33333
4156.083333,17371.08333,0.87678453,19812.08333
4655,17024.33333,0.855588773,19898.91667
5209.833333,17239.25,0.830991181,20752.33333
7146.916667,17034.33333,0.772207262,22067.75
12817.41667,14172.41667,0.595249918,23926.41667
22502.58333,8058.75,0.309151628,26157
25907.91667,6589.416667,0.236473845,27872.75
25463.58333,7266.583333,0.263664652,27565.91667
24784.83333,7269.833333,0.269859524,26939.5
24016.5,7246.083333,0.276002724,26255.75
22976.58333,7180.583333,0.281741934,25488.91667
21596.33333,6545.916667,0.271555812,24094.75
20371.83333,5723.583333,0.252151459,22694
19675.5,5592.25,0.255101677,21924.08333
18931.16667,5541.166667,0.260990193,21233.83333
18456.91667,5524.833333,0.267077475,20685.75
18685.16667,5246.583333,0.254038895,20653.25
19240.91667,5205.916667,0.247613458,21028.16667
20601.75,5065.833333,0.227703118,22245.16667
21990.66667,5465.083333,0.22883091,23874.33333
17570.91667,10119.25,0.418535812,24216.91667
9885.75,15650.83333,0.672162617,23295.83333
7110.916667,17280.08333,0.781023186,22133.58333
6440.583333,17211.75,0.801201727,21480.91667
6373.333333,16722.08333,0.789474396,21181
6707.666667,17212.41667,0.797743246,21580.08333
8157.083333,16918.5,0.746556172,22671.5
10348.33333,16397.58333,0.682419697,24044.83333
17215.75,11567.5,0.456500309,25423.5
25435,5806.25,0.216901473,26827.83333
27479.66667,5040.666667,0.180080545,27990.91667
27056.75,5639,0.204257893,27610.16667
26496.33333,5704.5,0.211422512,26982.41667
25878.66667,5505.083333,0.208806796,26365.25
25089.91667,5429.833333,0.211722933,25648.16667
23732.75,4863.333333,0.199598031,24362.16667
22366.83333,4738.833333,0.205687222,23043.16667
21567.75,3959.416667,0.177547485,22294.75
20640.25,3717.333333,0.172884612,21503.58333
20116.33333,3604.5,0.171584742,21004
19881.75,3577.916667,0.172006893,20801.16667
20167.33333,3794.5,0.179495714,21139.16667
21219.58333,4053.416667,0.182148081,22247.91667
22480.5,4746.833333,0.199091,23827.08333
18166.25,9140.5,0.380081048,24085.5
11007.66667,15350.5,0.651866292,23565.58333
7981.166667,17116.5,0.763584889,22424
7179.666667,16784.5,0.779551437,21532.25
6797.25,16667.41667,0.792121057,21041.91667
6808.5,16684.66667,0.79183468,21071.66667
7609.75,16860.66667,0.765899304,22024.66667
11114.58333,15227.91667,0.640732506,23809.41667
17364.66667,11481.5,0.453791747,25376.41667
24917.08333,6379.583333,0.239403482,26688.16667
26622.75,5939.75,0.214439439,27699
25835.33333,6478.916667,0.238661084,27152.5
24993,6454.083333,0.243889315,26463.08333
24311.5,6515.583333,0.252159507,25842
23635.91667,6366.416667,0.252796598,25186.41667
22508.83333,5673.083333,0.236589823,23971.91667
21163.33333,4837.916667,0.214344067,22567.08333
20097.58333,4547.916667,0.210325788,21630.5
18985.16667,4491,0.216691784,20721.08333
18349.33333,4624.833333,0.230524094,20071.41667
17129.83333,5059.583333,0.25815789,19600.08333
17205.83333,5087.416667,0.259886096,19575
16830.75,5604.916667,0.282027058,19870.33333
17000.25,6020.583333,0.295593248,20369.66667
15589.66667,7431.5,0.365919444,20325.41667
11404.75,10418.58333,0.537087486,19449.41667
5541.25,15040,0.817063366,18427.08333
2892.166667,16557.58333,0.939728201,17627.58333
1823.75,16844.91667,0.994630996,16936.16667
1828.5,16969.66667,0.994442497,17062.08333
1823,18062.83333,0.996258127,18132.08333
3511.833333,18221.16667,0.926958449,19673.5
10250.5,14030.16667,0.663957062,21212.91667
18644.91667,8580.916667,0.378963876,22693.83333
20778.25,7359.166667,0.311353453,23637.33333
19901.66667,7587.083333,0.330231197,22979.66667
19071.75,7838.75,0.347901504,22532.91667
18614.08333,7924,0.355106402,22314.41667
18510.91667,7552.333333,0.340235842,22197.16667
17851.08333,6763,0.312801958,21616
16973.25,6528.083333,0.313881823,20801.66667
16417.25,6331.666667,0.312682587,20247.66667
15855.08333,6151.166667,0.313343993,19631.58333
15584,5914.333333,0.308054428,19197.75
15643.75,5750.916667,0.301134241,19097.58333
15885.66667,6091.916667,0.315348633,19318.41667
16737.83333,5892.75,0.295202236,19966.08333
17692.66667,6207.75,0.297527687,20863.83333
13986.58333,9416.5,0.451069956,20899
6820,15544.25,0.775003552,20078.41667
3942.916667,17072,0.903878037,18892.66667
3017.833333,16927.66667,0.947736362,17863.58333
2948.166667,16567.41667,0.950170531,17435.58333
3966.416667,15528.33333,0.890626026,17436.16667
4654.083333,15399.66667,0.856959114,17973.91667
6515.75,14937.75,0.773324597,19342.41667
12754.66667,11560.58333,0.543146609,21390
21139.16667,7204.916667,0.306346791,23596.41667
23869.25,6632.083333,0.26248601,25265.16667
23873.41667,6424.25,0.254648811,25225.83333
23660.41667,6005.25,0.242149348,24800.33333
23276.66667,6133.166667,0.250290701,24504.33333
22863.75,6032.5,0.250987447,24035.16667
22027.33333,5137.916667,0.222910537,23041.33333
20856.25,4872.166667,0.222849012,21865
20328.08333,4354.75,0.205906576,21148.41667
19628,4169,0.204023209,20435.16667
19094.41667,4041.416667,0.203169102,19891.83333
18912.83333,4038.083333,0.204934802,19704.41667
18947.83333,4131.5,0.208925539,19776
19418.08333,4182.5,0.206471199,20258.25
19907.08333,4517.5,0.215569052,20951.08333
15133.5,8660.666667,0.417051605,20826.41667
6714.916667,15677.91667,0.790886214,19863.25
3004.083333,17930.41667,0.970426894,18489.5
1619.083333,18111.16667,1.044778202,17337.58333
1279.25,17561.16667,1.064852439,16492.08333
1582,17464.5,1.04622727,16693.58333
1875.083333,17773,1.027485071,17300.33333
4036.5,17180.83333,0.915813083,18789.33333
10932.66667,12588.83333,0.614071074,20650.33333
20604.66667,6884.916667,0.298496277,23157.58333
23525.08333,6341.916667,0.253421826,25026.33333
23722,6180.166667,0.24484565,25238.91667
23400.5,6115.833333,0.24527942,24935.75
23098.25,6688.416667,0.271556298,24630.91667
22786.25,6524.25,0.269707586,24188.41667
22065.08333,5732.833333,0.246211559,23274.41667
21020.83333,5254.666667,0.237712047,22106.75
20407.58333,4396,0.205444745,21395.08333
19789.91667,4220.833333,0.203787384,20714.5
19174.25,4342.666667,0.214484793,20247.25
18735.08333,4503.666667,0.225548573,19968.16667
18597.5,4649.583333,0.232662791,19983.91667
18942.16667,4714.5,0.232361406,20291.25
19420.5,5034,0.240480648,20929.75
15872.08333,7940.583333,0.380556804,20886.66667
9770.666667,12758.33333,0.636812347,20064.58333
6153.166667,15033.58333,0.801026508,18780.5
4907.5,15354,0.85987928,17858.33333
4298.083333,15590.16667,0.89407773,17437.08333
5195.5,14971.08333,0.844736594,17727.58333
7299.083333,13637.58333,0.739129515,18475.58333
11747.66667,10673.41667,0.538307148,19881.25
17390.91667,7200.333333,0.333733148,21676.41667
22458.75,5275.083333,0.222281159,23772.91667
24882.66667,5165.083333,0.199518995,25889.5
24918.08333,5150,0.197845475,26030.25
24626.16667,5267,0.204164379,25798.08333
24165.16667,5509.25,0.217611056,25323.41667
23289.25,6104.916667,0.247648202,24656.91667
21778.83333,5939.583333,0.253188367,23455.91667
20447.33333,5861.75,0.265321202,22095.5
19940.41667,5214.666667,0.243701145,21396.25
19406.66667,4972.833333,0.238427715,20857.41667
19005.25,4988.083333,0.242140739,20599.91667
18967.66667,5002,0.243378616,20552.66667
19548.58333,5056.583333,0.239360638,21125
21126.75,5195.666667,0.229959574,22603.08333
23355.66667,5529.25,0.221850487,24924.75
21851.75,7638.083333,0.29606614,25833.75
13398.91667,14223.83333,0.582535596,24476.08333
8681.416667,16748.83333,0.740051605,22646.5
7735.583333,16602.83333,0.762152416,21783.91667
7527.083333,16290.83333,0.765927803,21269.58333
7760.75,16147.16667,0.754054814,21414.5
8380.916667,16249.16667,0.73257237,22188
12137.25,13914.5,0.592563208,23509.41667
18396.41667,9359.25,0.38017411,24703.91667
24971.75,5270.166667,0.19986168,26454.83333
27592.33333,4614.666667,0.162866606,28333.25
27479.41667,5933.75,0.210332261,28217.91667
27086.5,5944,0.214124376,27758.41667
26582,5500.916667,0.20247859,27161.58333
25801,5182.416667,0.197074994,26300.83333
24306.08333,4855.416667,0.1950856,24894.66667
22713.75,4714.833333,0.201392847,23419
21924.08333,4252.083333,0.186987647,22739
21201.41667,4249.666667,0.192851546,22038.41667
20610.66667,4259.666667,0.197856787,21530
20418.5,4397.916667,0.204611644,21493.83333
20740,4640.75,0.211660006,21921.66667
22044.58333,5357.416667,0.229578226,23324.08333
24170.5,5637.083333,0.221325679,25476.75
22364.91667,7816.916667,0.296280543,26428.16667
14103.58333,14154.5,0.569960169,24910
9656.916667,16660.41667,0.714649656,23329.08333
7827.083333,17006.91667,0.771195051,22053.91667
7014.5,16702.41667,0.79032545,21134
7089.166667,16519.91667,0.785526395,21031.91667
7688.25,16495.41667,0.761524252,21663.83333
9590.083333,15747.66667,0.69391458,22710.75
16563.66667,10950.25,0.450141547,24466.41667
24931.16667,4973.083333,0.188933295,26418
27526.58333,4387.5,0.155556707,28203.41667
27368.5,4842,0.171818907,28183.33333
26880.5,5084.5,0.18360959,27693.75
26398.58333,5072.333333,0.187160972,27102.83333
25592.75,5122.083333,0.194364237,26357.75
24184.41667,4895.083333,0.196104473,24966.58333
22648.5,4582.583333,0.195223015,23483.5
21984.08333,4270.75,0.187873274,22731.58333
21308.58333,3902.5,0.177219048,22021.58333
20731,4020.083333,0.186802781,21521.16667
20471.16667,3956.583333,0.18574476,21301.5
20594.91667,4410.75,0.204704127,21541.58333
21490.58333,5399.916667,0.236507805,22811.5
23335,6101.333333,0.2445368,24955.75
22560.33333,7801.333333,0.297151222,26254.41667
17169.08333,11946.91667,0.464560558,25739
12939.5,14736.33333,0.60007972,24568.33333
10484,16033.58333,0.677689463,23663.83333
9525.083333,15901.33333,0.701490485,22668.58333
9143.25,16012.58333,0.705917373,22683.83333
9216.166667,16391.41667,0.708255435,23142.91667
10627.41667,15747.75,0.665316855,23677.16667
16169.58333,11446.33333,0.464444751,24749.83333
23175.5,6820,0.257052803,26611.75
25955.66667,6041.75,0.21278924,28393.75
25695.58333,6472.583333,0.229154917,28248.75
25015.58333,6583.083333,0.237663887,27702
24062.41667,7216.166667,0.266601689,27073.41667
22882.25,7472.666667,0.284231711,26295.5
21262.08333,7453.416667,0.29930962,24902
19893.83333,6914.083333,0.295994685,23361
19169.5,6809.166667,0.301383982,22594
18475.58333,6720.916667,0.306999078,21893.5
18062.58333,6903.416667,0.320619812,21531.58333
18020.66667,6570.916667,0.308509062,21298.83333
18116,6761.75,0.314817823,21478.16667
19269.75,6853.666667,0.300902745,22779.16667
21323.91667,7101.75,0.285655526,24865.58333
21068.91667,8762.5,0.333068754,26298.16667
18869.08333,10607.58333,0.407588782,26034.16667
16663.16667,11512.58333,0.457617856,25165.75
14720.33333,12241.08333,0.508202245,24102.08333
12551.08333,13481.5,0.582229676,23161.66667
10857.5,14916.83333,0.650085404,22944.25
11012.41667,15256.16667,0.651649966,23411.58333
12156.5,14789.58333,0.61417644,24092.75
17323.41667,11104.58333,0.438270561,25382.41667
22696,7816.583333,0.292603463,26739.83333
24669.58333,7922.833333,0.278906444,28407.41667
24243.25,8329.75,0.293864309,28347.08333
23842.41667,8373.5,0.299700175,27940.41667
23061,8341,0.305267381,27320.58333
22518.66667,8031.5,0.303594938,26460.41667
20967.33333,7911.166667,0.316506183,25005.66667
19135.83333,7846.916667,0.335452064,23400.08333
18479.41667,7454.25,0.330921711,22524.58333
18226.58333,7133.083333,0.32626251,21863.41667
17647.16667,6984.083333,0.328425346,21263.75
17939.83333,6513.5,0.30831689,21126
18106.25,6689.083333,0.312268383,21420.83333
19171.66667,6883.416667,0.305257232,22550.41667
20900.66667,7473.75,0.304187951,24567.41667
18692.41667,10468.5,0.408094234,25658.41667
11356.5,16480.41667,0.663094697,24885.83333
7174,18509.25,0.79227062,23371.58333
5824.583333,18354.08333,0.825183287,22242.41667
5442.333333,17655.33333,0.827873239,21327.66667
4608.083333,18098.08333,0.866364523,20890.25
5527.166667,17969.58333,0.838169827,21447.16667
7271,17078.75,0.76656141,22290.58333
13160.75,13759.25,0.572663978,24132.25
21714.91667,7596.583333,0.293910464,25918.75
23820,7491.666667,0.272202306,27518
23657,7798.5,0.285910446,27276.83333
23318.75,7502.833333,0.280320607,26764.66667
22967.41667,7323.5,0.278783842,26269.75
22665.83333,7079,0.27478638,25761
21580.91667,6731.25,0.273573484,24607.08333
20211.16667,6504.75,0.279475993,23277.58333
19531.25,5840.333333,0.261041283,22369.25
18597.41667,5604.5,0.260957957,21474.25
17823.08333,5499.75,0.264574476,20789.5
17317.08333,5633.333333,0.2754619,20450.66667
17511.66667,5621.833333,0.273354347,20566.83333
18634.66667,4969.583333,0.236775065,20991.25
19578.25,4996.75,0.228669493,21850.16667
16309.66667,7978.583333,0.363397097,21982.08333
9503.166667,14232,0.654415741,21760.33333
6887,15628.83333,0.752244039,20782.5
6115.083333,15650.83333,0.781403529,20030.25
6420.416667,14912.33333,0.769203541,19386.08333
6562.333333,14398.83333,0.747616561,19260.5
6939.916667,14597.75,0.740886302,19703.66667
8338.083333,14183.25,0.693682601,20453.58333
14167.5,10665.91667,0.484424601,22117.66667
20283.08333,7248.25,0.303705436,23925.08333
22564.25,6770.083333,0.264817934,25564.33333
22498.41667,7003.416667,0.275079172,25462.75
22066.08333,7152.833333,0.284891951,25108.41667
21568.91667,7055.416667,0.285381715,24721.25
21006.33333,6958.75,0.287221043,24227.25
20128.91667,6331.75,0.272016028,23277.41667
18995.33333,6329.333333,0.286534432,22094.75
18379.75,5808.083333,0.271353627,21404.41667
17535.08333,5764,0.279489611,20625.5
16853.25,5652.25,0.282725069,19991
16928.58333,4906.583333,0.249905174,19632.25
17117.16667,4556,0.232690776,19579.5
17088.5,5269.5,0.264904708,19887.5
17675.58333,5602.666667,0.272724098,20543.16667
15302.41667,7916.25,0.382934897,20696.41667
9359.833333,12978.16667,0.641597791,20248.41667
6981.833333,14088.16667,0.729736927,19308.91667
6574.583333,13766.91667,0.739033853,18633.08333
5695.916667,14227.08333,0.780764922,18222.25
6713.666667,13702.75,0.730262447,18766.5
7834.5,13516.66667,0.690108512,19593.25
10701.66667,11936.33333,0.577724195,20679.91667
15770.83333,8637.666667,0.395438595,21938.83333
21564.58333,5558.916667,0.235070448,23712.33333
24329.16667,5562.666667,0.214992736,25872.5
24483.83333,5537.5,0.213252799,25967
24300.08333,5354.916667,0.208631204,25665.08333
24198.58333,4871.25,0.19347158,25178.25
23473.08333,4845,0.197969443,24475.25
22237.41667,4607.416667,0.198443752,23222.58333
20861,4471.333333,0.205606744,21747.08333
20139.5,4107.5,0.195268202,21035.41667
19707.08333,3935.5,0.192316282,20464.58333
19331.41667,3883.166667,0.193108007,20109.08333
19126.08333,3917.666667,0.196859471,19900.58333
19534,3956.5,0.194805595,20311.25
20730.58333,4061.25,0.18902205,21480.33333
22757.58333,4530.083333,0.192548711,23523.75
22356.41667,6091.333333,0.244115265,24947.16667
18534.75,8865.833333,0.361471892,24553.66667
14181.25,11266.91667,0.484584271,23278.83333
11397.33333,12493.83333,0.569849532,21937.66667
9695.916667,13124.75,0.622784966,21076
9992.833333,12595.58333,0.596229075,21125.75
10613,12591.58333,0.580962757,21676.75
12589.5,11958.91667,0.526841863,22707.75
17404.91667,8903.25,0.376284252,23737.41667
24034.91667,5345.416667,0.210193262,25507.91667
26731.08333,4954.666667,0.180054183,27516.58333
26697.5,5243.083333,0.191028088,27448.75
26156.16667,5223.416667,0.193971928,26928.41667
25583.75,5129.583333,0.19523508,26274.58333
24713.16667,4773.75,0.18811683,25371.91667
23108,4219.416667,0.17727822,23792.91667
21488.33333,3976.75,0.178952764,22228
20619.83333,3601.916667,0.168132739,21419.25
19762.41667,3564.166667,0.172601432,20650.5
19337.83333,3502,0.174224775,20100.66667
19234.16667,3215.166667,0.161105007,19957.41667
19602.83333,3130,0.154403262,20274.41667
20892.58333,2958.666667,0.137089029,21585
22935.75,3428.25,0.144404019,23732.08333
21179.58333,6003.333333,0.241602724,24864.16667
13582.5,12636.08333,0.527577937,23991.66667
9542.666667,14968.25,0.663038625,22584.75
8299.833333,15002,0.700621811,21413.41667
7983.25,14297.66667,0.692346867,20649.91667
8166.083333,14418.5,0.689173303,20921.41667
8672.166667,14742.5,0.682742423,21595.66667
10250.83333,14659.08333,0.642456661,22826.66667
16705.08333,10565.16667,0.43814428,24222.33333
24924.25,4918.75,0.190337942,25922.08333
27402.41667,4389.333333,0.15899389,27608.08333
27184.41667,4452,0.162378149,27420
26541.5,4491.416667,0.16743934,26824.83333
25899.5,4394.666667,0.167716947,26203.25
25059.91667,3968.5,0.156063484,25432
23446.33333,3780,0.158023167,23924.33333
21780.58333,3542.083333,0.158586968,22326
20893.58333,3021.833333,0.140829151,21452.66667
20120.83333,2948.916667,0.142704051,20665.08333
19754.5,2776.833333,0.13770061,20164.41667
19571.83333,2707.5,0.135059038,20047
19819.5,2736.25,0.134271558,20376.83333
20934.66667,3024.5,0.139824489,21624.58333
22886.16667,3585.166667,0.151279784,23685.25
20743.75,7152.25,0.286648524,24952.83333
12577.5,14239.16667,0.59099029,24127
9434.916667,16117.25,0.692345975,23281.91667
9353.083333,15592.83333,0.689562346,22612.5
9013.833333,15375.08333,0.691983492,22218.75
8769.25,15983.08333,0.70542648,22660.58333
10075.83333,15485.33333,0.659245583,23492.83333
11369.5,14857.41667,0.615403152,24146.5
16315.33333,11435,0.458429618,25012.16667
23517.91667,6762.416667,0.256454625,26405.83333
25467.58333,6549.333333,0.234383927,27945.58333
24741.91667,6899.5,0.249843415,27623.33333
22810.83333,8000.333333,0.296295516,27005.58333
21559.5,8154.333333,0.309746992,26325.41667
20806,7820.75,0.307510345,25432.25
19554,7306.416667,0.304987293,23959.41667
18346.83333,7030.833333,0.312373241,22506.91667
17310.25,6815.75,0.316811114,21517.75
16510.66667,6760.75,0.325738477,20755.5
15944.66667,6554.333333,0.325739593,20118.58333
15989.41667,6258.5,0.311997755,20059.66667
16390.58333,6193,0.304026729,20370.83333
17386.58333,6394.583333,0.297488215,21499.41667
19458.16667,6808.833333,0.288514077,23601.66667
18439.08333,9378.833333,0.376660094,24905.66667
11563.91667,15274.75,0.628834451,24317.91667
7873.25,17314,0.751422113,23054.58333
6641.166667,17376.08333,0.789062324,22025.25
5866.583333,17129.25,0.804419756,21293.08333
6413.833333,16661.25,0.776821396,21448.41667
7463.916667,16170.83333,0.732938196,22067.08333
8823.916667,15967.16667,0.697423966,22903.83333
13916.08333,12733,0.529889377,24073.16667
21275,7888.75,0.30694531,25766.66667
23905,7418.666667,0.268085035,27674.25
23734.16667,7694.5,0.278486965,27629.83333
23728,7359.333333,0.270290945,27226.91667
23014.16667,7499.416667,0.281642999,26628.58333
22341.08333,7411.583333,0.286416018,25877.75
20969.83333,6772.25,0.277927788,24363.5
19529.58333,6197,0.271777526,22802.5
18925.75,5558.916667,0.253168009,21956.5
18134.08333,5491.333333,0.259002888,21203.16667
17483.5,5620.916667,0.271075231,20737.58333
17123,5849,0.28370954,20615.83333
17491.91667,5927.166667,0.281814101,21035.08333
18779.91667,5785.833333,0.261167081,22162.16667
20929.83333,6270.916667,0.258986338,24211.16667
19329.66667,9088,0.355713711,25536.25
13058.83333,14488.5,0.578058325,25086.75
9778.416667,16173.08333,0.682280373,23721.33333
7713.416667,16474.91667,0.740590536,22253.33333
7022.166667,15857.33333,0.748175284,21193.5
7011.166667,15444.08333,0.739602955,20881.58333
7681.666667,15143.58333,0.722085747,20974.41667
8885.083333,14779.66667,0.682582137,21652.08333
13845.08333,12103.58333,0.524535133,23175
21832.75,6883.333333,0.274936521,25127.33333
24690.91667,6528.75,0.239649128,27239.83333
25223.08333,6290.75,0.230980319,27232.75
25101.25,6138.5,0.229016106,26805.16667
24665.33333,6336.166667,0.240036785,26398.16667
24104.41667,6352.166667,0.246214858,25798.5
23047.83333,5733.083333,0.232877939,24615.58333
21679.66667,5489.333333,0.236363096,23230
20481.91667,4947.833333,0.222158329,22273.58333
19582.16667,4810.416667,0.224557952,21422.83333
19054.08333,4615.666667,0.222239738,20769
18691.08333,4560.916667,0.223361475,20419.5
18778.33333,4620.083333,0.224920073,20542.25
19451.75,4594.666667,0.216699551,21201
20300.25,4985.083333,0.224909583,22162.16667
17616.33333,7785.833333,0.344599988,22600.08333
10169.33333,14389.66667,0.65462194,22012.41667
5777.75,17017.08333,0.833973125,20436.25
3428,17743.66667,0.938715518,18908.91667
2837.666667,17369,0.96279229,18039.66667
2716.25,17135.83333,0.964243848,17771.66667
3349,16934.41667,0.930675098,18198.91667
5329.083333,16089.41667,0.833726465,19316.58333
12724.41667,10807.66667,0.515484762,21140.16667
21418.75,5961.75,0.255031253,23473.08333
24415.16667,5263.583333,0.205284863,25642.91667
24473.91667,5435.5,0.211251494,25729.25
24333,5215.916667,0.205161393,25422.16667
24110.25,5209.75,0.207270504,25133.83333
23997.16667,5103.25,0.205371708,24848.5
22997,4910.5,0.205210977,23926
21666.66667,4322.583333,0.19006741,22733.33333
20895.25,3920,0.177253363,22108.91667
20122.33333,3588.333333,0.167952555,21366.33333
19530.16667,3618.666667,0.1734329,20867.08333
19200.83333,3630.833333,0.176047666,20623.91667
19280.25,3576.833333,0.17316981,20655
19665.91667,3412.416667,0.162170835,21042.41667
20377.75,3532.083333,0.16175331,21832.08333
17585.66667,6596.333333,0.298961142,22083.75
10144.08333,13089.66667,0.610101541,21498.91667
6239.166667,15580.16667,0.772740691,20175.33333
5056.25,15620.25,0.820223298,19046.41667
4694.583333,15216.75,0.831720391,18294.83333
4892.333333,14992.58333,0.819417477,18296.33333
5494.5,14818.41667,0.79150602,18727.66667
8401.416667,13540.83333,0.67451276,20108.83333
15182.25,9028.25,0.414392178,21904.91667
22558.83333,4581.916667,0.191356159,24069.41667
25795.16667,4301,0.161781704,26583.91667
26020.08333,4528.5,0.168993005,26797.75
25826.91667,4791.75,0.180451456,26555.25
25493.5,5026,0.19214611,26159.83333
24918.75,5031.25,0.196992731,25540.25
23605.08333,4507.583333,0.186332975,24177.75
22059.41667,4069.166667,0.179871531,22628.08333
21136.25,3921.666667,0.179679898,21821.5
20560.16667,3744.833333,0.176479568,21220.5
20089.75,3750.75,0.180330796,20798
20139.33333,3596.583333,0.173449604,20735.58333
20717.08333,3584.083333,0.168151154,21312.16667
22116.58333,4059.25,0.178223262,22750.83333
24395.41667,4801.666667,0.191401058,25106
24138.16667,6126.25,0.22999658,26643
18378.5,10144.08333,0.393193565,25845.16667
14128.25,12796.33333,0.518463186,24689.08333
12121.66667,13233.58333,0.570165559,23227.41667
11087.66667,13205.75,0.593502932,22251.08333
10898.08333,13189,0.597677602,22068.08333
11083.83333,13217.5,0.592509156,22306.25
12375.25,12877.08333,0.556434271,23160.41667
17998.08333,8871.25,0.364256008,24452.66667
24893.91667,5599.25,0.212409221,26434
27587.66667,5531.75,0.193379579,28600.16667
27299.5,6050.583333,0.211636359,28592.75
26646.75,6325.25,0.224858357,28131.66667
25787.41667,6206.583333,0.225460719,27528.08333
24961.16667,5716.25,0.21305655,26825.83333
23586.75,5254.833333,0.208169496,25246.41667
22010.33333,5125.166667,0.217099494,23608.83333
21544.33333,4577.75,0.200717131,22804.58333
20972.58333,4287.25,0.194853721,22002
20616.08333,3990.333333,0.185542748,21503.16667
20771.41667,3531.333333,0.165180733,21379.08333
21335.58333,3652.833333,0.16740161,21820.83333
22803.5,3667.083333,0.157726054,23260.08333
25126,3999.833333,0.156536905,25551.58333
23852.83333,6630.583333,0.245759158,27004.66667
16091.25,12769.33333,0.489962607,26113.91667
12075.75,15045.66667,0.609447134,24703
10537.75,14625.25,0.634429435,23054.5
9518.916667,14301.41667,0.654971635,21838.75
